France,,,86,15,,,,Roger Voss
France,,,86,17,,,,Roger Voss
US,,,86,77,,,,Virginie Boone
US,,,86,30,,,,Paul Gregutt
US,,,86,19,,,,Paul Gregutt
Romania,,,86,9,,,,Jeff Jenssen
US,,,86,60,,,,Virginie Boone
US,,,86,16,,,,
Spain,,,86,10,,,,Michael Schachner
Argentina,,,86,12,,,,Michael Schachner
US,,,86,46,,,,Jim Gordon
Portugal,,,86,13,,,,Roger Voss
France,,,86,25,,,,Roger Voss
France,,,86,30,,,,Roger Voss
Spain,,,86,12,,,,Michael Schachner
Italy,,,86,55,,,,Kerin O’Keefe
US,,,86,59,,,,Virginie Boone
Argentina,,,86,15,,,,Michael Schachner
Spain,,,86,39,,,,Michael Schachner
US,,,86,48,,,,Matt Kettmann
Serbia,,,86,22,,,,Jeff Jenssen
France,,,91,60,,,,Joe Czerwinski
US,,,91,140,,,,Virginie Boone
US,,,91,42,,,,Virginie Boone
US,,,91,25,,,,Jim Gordon
US,,,91,28,,,,Virginie Boone
US,,,91,50,,,,Sean P. Sullivan
US,,,91,36,,,,Sean P. Sullivan
Austria,,,91,40,,,,Anne Krebiehl MW
US,,,91,46,,,,Matt Kettmann
US,,,91,30,,,,Virginie Boone
US,,,91,30,,,,Virginie Boone
Austria,,,91,27,,,,Anne Krebiehl MW
US,,,91,60,,,,Matt Kettmann
US,,,91,35,,,,Matt Kettmann
US,,,91,45,,,,Matt Kettmann
US,,,91,30,,,,Jim Gordon
Canada,,,91,32,,,,Paul Gregutt
Italy,,,91,40,,,,Kerin O’Keefe
Italy,,,91,90,,,,Kerin O’Keefe
US,,,91,30,,,,Jim Gordon
US,,,91,32,,,,Jim Gordon
France,,,91,25,,,,Roger Voss
France,,,91,25,,,,Roger Voss
Austria,,,91,25,,,,Anne Krebiehl MW
US,,,91,36,,,,Sean P. Sullivan
Austria,,,91,39,,,,Anne Krebiehl MW
US,,,91,30,,,,Virginie Boone
Austria,,,91,21,,,,Anne Krebiehl MW
US,,,91,15,,,,Matt Kettmann
US,,,91,29,,,,Anna Lee C. Iijima
France,,,91,22,,,,Roger Voss
Spain,,,91,25,,,,Michael Schachner
France,,,91,86,,,,Roger Voss
France,,,91,78,,,,Roger Voss
US,,,91,28,,,,Paul Gregutt
US,,,91,32,,,,Jim Gordon
US,,,91,48,,,,Jim Gordon
Portugal,,,91,50,,,,Roger Voss
France,,,91,68,,,,Roger Voss
US,,,91,27,,,,Paul Gregutt
US,,,91,50,,,,Virginie Boone
US,,,91,35,,,,Matt Kettmann
Portugal,,,91,,,,,Roger Voss
US,,,91,38,,,,Matt Kettmann
US,,,91,35,,,,Matt Kettmann
Italy,,,91,65,,,,Kerin O’Keefe
France,,,91,20,,,,Anne Krebiehl MW
Australia,,,91,,,,,Joe Czerwinski
US,,,91,28,,,,Virginie Boone
France,,,91,20,,,,Roger Voss
France,,,91,27,,,,Roger Voss
Australia,,,91,42,,,,Joe Czerwinski
US,,,91,54,,,,Matt Kettmann
US,,,91,50,,,,Paul Gregutt
US,,,91,27,,,,Matt Kettmann
France,,,91,22,,,,Roger Voss
US,,,91,45,,,,Matt Kettmann
US,,,91,38,,,,Virginie Boone
Italy,,,91,15,,,,Kerin O’Keefe
US,,,91,65,,,,Virginie Boone
Austria,,,91,25,,,,Anne Krebiehl MW
US,,,91,50,,,,Anna Lee C. Iijima
US,,,91,44,,,,Matt Kettmann
Austria,,,91,18,,,,Anne Krebiehl MW
US,,,91,85,,,,Virginie Boone
US,,,91,100,,,,Sean P. Sullivan
US,,,91,40,,,,Sean P. Sullivan
US,,,91,35,,,,Matt Kettmann
Austria,,,91,18,,,,Anne Krebiehl MW
US,,,91,26,,,,Virginie Boone
US,,,91,18,,,,Jim Gordon
Austria,,,91,17,,,,Anne Krebiehl MW
US,,,91,45,,,,Virginie Boone
Italy,,,91,40,,,,Kerin O’Keefe
US,,,91,25,,,,Matt Kettmann
US,,,91,70,,,,Virginie Boone
US,,,91,70,,,,Virginie Boone
Italy,,,91,17,,,,Kerin O’Keefe
US,,,91,42,,,,Virginie Boone
Italy,,,91,60,,,,Kerin O’Keefe
Italy,,,91,53,,,,Kerin O’Keefe
US,,,91,25,,,,Virginie Boone
Argentina,,,91,59,,,,Michael Schachner
France,,,91,20,,,,Roger Voss
US,,,91,42,,,,Matt Kettmann
US,,,91,55,,,,Virginie Boone
US,,,91,42,,,,Matt Kettmann
Argentina,,,91,69,,,,Michael Schachner
US,,,91,38,,,,Jim Gordon
US,,,88,32,,,,
US,,,88,45,,,,Paul Gregutt
Italy,,,88,164,,,,Kerin O’Keefe
Argentina,,,88,14,,,,Michael Schachner
Austria,,,88,20,,,,Roger Voss
US,,,88,38,,,,
US,,,88,38,,,,
Italy,,,88,35,,,,Kerin O’Keefe
Italy,,,88,19,,,,Kerin O’Keefe
Austria,,,88,32,,,,Roger Voss
US,,,88,225,,,,
US,,,88,20,,,,
Germany,,,88,11,,,,Anna Lee C. Iijima
Germany,,,88,68,,,,Anna Lee C. Iijima
US,,,88,52,,,,Paul Gregutt
Spain,,,88,16,,,,Michael Schachner
US,,,88,14,,,,
US,,,88,18,,,,
US,,,88,22,,,,
Italy,,,88,14,,,,Kerin O’Keefe
Spain,,,88,22,,,,Michael Schachner
Austria,,,88,,,,,Roger Voss
US,,,88,30,,,,
Argentina,,,88,14,,,,Michael Schachner
Italy,,,88,25,,,,Kerin O’Keefe
US,,,88,28,,,,
Italy,,,88,50,,,,Kerin O’Keefe
US,,,88,55,,,,
Australia,,,89,14,,,,
Australia,,,89,25,,,,
Australia,,,89,35,,,,
Turkey,,,89,18,,,,Mike DeSimone
Australia,,,89,40,,,,
Australia,,,89,59,,,,
Australia,,,89,25,,,,
Uruguay,,,89,18,,,,Michael Schachner
Portugal,,,89,17,,,,Roger Voss
Italy,,,89,,,,,Kerin O’Keefe
US,,,89,15,,,,Matt Kettmann
Portugal,,,89,13,,,,Roger Voss
Brazil,,,89,36,,,,Michael Schachner
France,,,89,15,,,,Roger Voss
France,,,89,22,,,,Roger Voss
France,,,89,23,,,,Roger Voss
France,,,89,,,,,Roger Voss
France,,,89,36,,,,Roger Voss
France,,,89,17,,,,Roger Voss
France,,,89,14,,,,Roger Voss
France,,,89,22,,,,Roger Voss
Australia,,,89,37,,,,
France,,,89,,,,,Roger Voss
US,,,89,20,,,,Jim Gordon
France,,,89,22,,,,Roger Voss
Portugal,,,89,15,,,,Roger Voss
Portugal,,,89,20,,,,Roger Voss
US,,,89,14,,,,Jim Gordon
France,,,89,18,,,,Roger Voss
US,,,89,25,,,,Carrie Dykes
US,,,90,45,,,,Sean P. Sullivan
Portugal,,,90,17,,,,Roger Voss
Germany,,,90,23,,,,Anna Lee C. Iijima
Australia,,,90,17,,,,Joe Czerwinski
Australia,,,90,13,,,,Joe Czerwinski
US,,,90,36,,,,Jim Gordon
Australia,,,90,19,,,,Joe Czerwinski
Australia,,,90,18,,,,Joe Czerwinski
US,,,90,30,,,,Virginie Boone
US,,,90,20,,,,Jim Gordon
Italy,,,90,42,,,,Kerin O’Keefe
US,,,90,80,,,,Virginie Boone
Germany,,,90,30,,,,Anna Lee C. Iijima
Argentina,,,90,23,,,,Michael Schachner
Germany,,,90,15,,,,Anna Lee C. Iijima
US,,,90,26,,,,Virginie Boone
Argentina,,,90,20,,,,Michael Schachner
US,,,90,30,,,,Paul Gregutt
France,,,90,22,,,,Roger Voss
Spain,,,90,15,,,,Michael Schachner
Germany,,,90,28,,,,Anna Lee C. Iijima
US,,,90,20,,,,Paul Gregutt
Portugal,,,90,12,,,,Roger Voss
US,,,90,40,,,,Paul Gregutt
Italy,,,90,68,,,,Kerin O’Keefe
Argentina,,,90,40,,,,Michael Schachner
US,,,90,50,,,,Matt Kettmann
Australia,,,90,20,,,,Joe Czerwinski
Portugal,,,90,25,,,,Roger Voss
Italy,,,90,54,,,,Kerin O’Keefe
France,,,91,35,,,,
US,,,91,75,,,,
US,,,91,45,,,,
US,,,91,45,,,,
US,,,91,50,,,,
US,,,91,32,,,,
US,,,91,40,,,,
US,,,91,70,,,,
US,,,91,50,,,,
US,,,91,65,,,,
US,,,91,39,,,,
US,,,91,32,,,,
US,,,91,50,,,,
US,,,91,65,,,,
US,,,91,32,,,,
US,,,90,45,,,,
US,,,90,48,,,,
US,,,90,30,,,,
France,,,90,55,,,,Paul Gregutt
US,,,90,29,,,,
US,,,90,95,,,,
Italy,,,86,46,,,,Kerin O’Keefe
US,,,86,28,,,,Virginie Boone
Italy,,,86,11,,,,Kerin O’Keefe
US,,,86,10,,,,Jim Gordon
Italy,,,86,25,,,,Kerin O’Keefe
France,,,86,30,,,,Roger Voss
France,,,86,35,,,,Roger Voss
France,,,86,21,,,,Roger Voss
Spain,,,86,36,,,,Michael Schachner
Italy,,,86,45,,,,Kerin O’Keefe
Spain,,,86,16,,,,Michael Schachner
US,,,86,25,,,,Paul Gregutt
US,,,86,15,,,,Jim Gordon
Italy,,,86,25,,,,Kerin O’Keefe
US,,,86,33,,,,Paul Gregutt
US,,,86,20,,,,Matt Kettmann
US,,,86,14,,,,Matt Kettmann
France,,,86,50,,,,Roger Voss
France,,,86,85,,,,Joe Czerwinski
France,,,86,,,,,Roger Voss
US,,,86,25,,,,Paul Gregutt
Spain,,,86,8,,,,Michael Schachner
Italy,,,86,26,,,,Kerin O’Keefe
US,,,86,25,,,,Virginie Boone
Greece,,,86,18,,,,Susan Kostrzewa
US,,,86,15,,,,Paul Gregutt
Greece,,,86,20,,,,Susan Kostrzewa
US,,,86,18,,,,Anna Lee C. Iijima
Italy,,,86,12,,,,Kerin O’Keefe
US,,,87,50,,,,
US,,,87,35,,,,
US,,,87,18,,,,Paul Gregutt
Argentina,,,87,50,,,,Michael Schachner
Austria,,,87,13,,,,Roger Voss
Italy,,,86,44,,,,
France,,,86,,,,,Roger Voss
Italy,,,86,118,,,,
US,,,86,34,,,,
US,,,86,30,,,,Paul Gregutt
US,,,86,29,,,,
US,,,86,16,,,,
US,,,86,15,,,,
US,,,86,38,,,,
Italy,,,86,29,,,,
Italy,,,86,15,,,,
Australia,,,86,20,,,,Joe Czerwinski
New Zealand,,,86,18,,,,Joe Czerwinski
US,,,86,25,,,,
US,,,86,18,,,,
New Zealand,,,86,30,,,,Joe Czerwinski
US,,,86,26,,,,
US,,,86,24,,,,
Italy,,,90,,,,,Kerin O’Keefe
Austria,,,90,22,,,,Anne Krebiehl MW
Austria,,,90,15,,,,Anne Krebiehl MW
Austria,,,90,20,,,,Anne Krebiehl MW
France,,,90,65,,,,Roger Voss
Italy,,,90,65,,,,Kerin O’Keefe
Italy,,,90,50,,,,Kerin O’Keefe
US,,,90,36,,,,Virginie Boone
New Zealand,,,90,30,,,,Joe Czerwinski
US,,,90,36,,,,Jim Gordon
New Zealand,,,90,37,,,,Joe Czerwinski
US,,,90,57,,,,Virginie Boone
New Zealand,,,90,90,,,,Joe Czerwinski
US,,,90,24,,,,Virginie Boone
US,,,90,22,,,,Jim Gordon
Italy,,,90,33,,,,Kerin O’Keefe
US,,,90,20,,,,Virginie Boone
Italy,,,90,22,,,,Kerin O’Keefe
US,,,90,98,,,,Virginie Boone
Italy,,,90,18,,,,Kerin O’Keefe
Italy,,,90,28,,,,Kerin O’Keefe
US,,,90,34,,,,Sean P. Sullivan
US,,,90,70,,,,Virginie Boone
US,,,90,49,,,,Virginie Boone
US,,,90,32,,,,Matt Kettmann
US,,,90,33,,,,Matt Kettmann
US,,,90,28,,,,Sean P. Sullivan
US,,,90,15,,,,Paul Gregutt
Austria,,,90,18,,,,Anne Krebiehl MW
US,,,90,44,,,,Anna Lee C. Iijima
Italy,,,91,27,,,,
US,,,91,20,,,,Paul Gregutt
Italy,,,91,45,,,,
Italy,,,91,70,,,,
US,,,91,54,,,,
US,,,91,32,,,,Paul Gregutt
France,,,91,43,,,,Roger Voss
Italy,,,91,,,,,
Australia,,,91,60,,,,Joe Czerwinski
Italy,,,91,60,,,,
US,,,91,35,,,,
South Africa,,,91,60,,,,Lauren Buzzeo
Australia,,,91,26,,,,Joe Czerwinski
New Zealand,,,91,24,,,,Joe Czerwinski
US,,,91,35,,,,Paul Gregutt
US,,,91,24,,,,
Italy,,,91,,,,,
France,,,91,13,,,,Roger Voss
US,,,91,18,,,,
Italy,,,91,50,,,,
France,,,93,68,,,,Anne Krebiehl MW
France,,,93,32,,,,Anne Krebiehl MW
France,,,93,53,,,,Anne Krebiehl MW
US,,,93,75,,,,Paul Gregutt
Portugal,,,93,45,,,,Roger Voss
US,,,93,50,,,,Paul Gregutt
US,,,93,65,,,,Jim Gordon
Spain,,,93,100,,,,Michael Schachner
US,,,93,45,,,,Matt Kettmann
Portugal,,,93,25,,,,Roger Voss
Australia,,,93,45,,,,Joe Czerwinski
US,,,93,60,,,,Matt Kettmann
US,,,93,20,,,,Virginie Boone
Portugal,,,93,50,,,,Roger Voss
Portugal,,,93,35,,,,Roger Voss
Portugal,,,93,30,,,,Roger Voss
Germany,,,93,28,,,,Anna Lee C. Iijima
Germany,,,93,35,,,,Anna Lee C. Iijima
US,,,93,85,,,,Paul Gregutt
US,,,93,60,,,,Paul Gregutt
US,,,93,66,,,,Matt Kettmann
Spain,,,93,50,,,,Michael Schachner
US,,,93,55,,,,Paul Gregutt
US,,,93,63,,,,Virginie Boone
Portugal,,,93,290,,,,Roger Voss
Portugal,,,93,65,,,,Roger Voss
US,,,93,65,,,,Paul Gregutt
Portugal,,,93,20,,,,Roger Voss
Portugal,,,93,110,,,,Roger Voss
Italy,,,93,90,,,,Kerin O’Keefe
France,,,87,18,,,,Roger Voss
US,,,87,20,,,,Anna Lee C. Iijima
France,,,87,16,,,,Roger Voss
Spain,,,87,30,,,,Michael Schachner
New Zealand,,,87,15,,,,Joe Czerwinski
Italy,,,86,23,,,,Kerin O’Keefe
US,,,86,12,,,,Sean P. Sullivan
US,,,86,49,,,,
US,,,86,14,,,,
US,,,86,30,,,,
US,,,86,27,,,,Virginie Boone
US,,,86,45,,,,
US,,,86,48,,,,
Italy,,,86,14,,,,Kerin O’Keefe
US,,,86,22,,,,Anna Lee C. Iijima
Italy,,,86,29,,,,Kerin O’Keefe
Spain,,,86,17,,,,Michael Schachner
France,,,86,20,,,,Roger Voss
US,,,86,50,,,,
US,,,86,15,,,,
US,,,86,27,,,,
US,,,86,32,,,,
US,,,86,18,,,,Anna Lee C. Iijima
Spain,,,86,12,,,,Michael Schachner
US,,,86,29,,,,Anna Lee C. Iijima
US,,,86,20,,,,Anna Lee C. Iijima
France,,,86,17,,,,Roger Voss
US,,,86,15,,,,Sean P. Sullivan
New Zealand,,,86,18,,,,Joe Czerwinski
Slovenia,,,86,18,,,,Jeff Jenssen
US,,,92,45,,,,Matt Kettmann
US,,,92,28,,,,Virginie Boone
France,,,92,28,,,,Roger Voss
France,,,92,46,,,,Roger Voss
US,,,92,30,,,,Paul Gregutt
US,,,92,30,,,,Matt Kettmann
Italy,,,92,,,,,Kerin O’Keefe
US,,,92,75,,,,Sean P. Sullivan
US,,,92,20,,,,Paul Gregutt
Italy,,,92,,,,,Kerin O’Keefe
Italy,,,92,30,,,,Kerin O’Keefe
Australia,,,92,50,,,,Joe Czerwinski
US,,,92,80,,,,Virginie Boone
Italy,,,92,84,,,,Kerin O’Keefe
US,,,92,75,,,,Paul Gregutt
US,,,92,60,,,,Paul Gregutt
US,,,92,42,,,,Matt Kettmann
France,,,92,26,,,,Roger Voss
Italy,,,92,40,,,,Kerin O’Keefe
Italy,,,92,78,,,,Kerin O’Keefe
Portugal,,,92,30,,,,Roger Voss
Italy,,,92,101,,,,Kerin O’Keefe
Italy,,,92,65,,,,Kerin O’Keefe
France,,,92,75,,,,Roger Voss
US,,,92,35,,,,Paul Gregutt
Portugal,,,92,19,,,,Roger Voss
Portugal,,,92,41,,,,Roger Voss
US,,,92,55,,,,Virginie Boone
US,,,92,70,,,,Virginie Boone
Argentina,,,92,50,,,,Michael Schachner
France,,,86,14,,,,Lauren Buzzeo
Italy,,,86,,,,,
US,,,86,26,,,,
Italy,,,86,15,,,,
Chile,,,86,13,,,,Michael Schachner
US,,,86,32,,,,
France,,,86,20,,,,Roger Voss
Italy,,,86,,,,,
Portugal,,,86,,,,,Roger Voss
US,,,86,18,,,,Virginie Boone
Chile,,,86,14,,,,Michael Schachner
Chile,,,86,15,,,,Michael Schachner
Italy,,,86,21,,,,
Italy,,,86,,,,,
US,,,86,59,,,,
Italy,,,86,15,,,,
Argentina,,,86,30,,,,Michael Schachner
Argentina,,,85,17,,,,Michael Schachner
Italy,,,85,15,,,,
US,,,85,15,,,,Anna Lee C. Iijima
US,,,85,20,,,,Anna Lee C. Iijima
US,,,85,25,,,,Anna Lee C. Iijima
US,,,85,36,,,,
US,,,84,20,,,,
US,,,84,13,,,,
Italy,,,84,15,,,,
Chile,,,84,11,,,,Michael Schachner
US,,,84,34,,,,
Chile,,,84,12,,,,Michael Schachner
Chile,,,84,16,,,,Michael Schachner
Chile,,,84,17,,,,Michael Schachner
Chile,,,84,20,,,,Michael Schachner
US,,,84,18,,,,
US,,,84,15,,,,Paul Gregutt
US,,,84,10,,,,
US,,,84,7,,,,
US,,,84,32,,,,
US,,,84,15,,,,
Chile,,,84,13,,,,Michael Schachner
US,,,87,19,,,,Matt Kettmann
Italy,,,87,40,,,,Kerin O’Keefe
US,,,87,17,,,,Paul Gregutt
Italy,,,87,90,,,,Kerin O’Keefe
Spain,,,87,18,,,,Michael Schachner
Italy,,,87,14,,,,Kerin O’Keefe
Spain,,,87,11,,,,Michael Schachner
Germany,,,87,11,,,,Anna Lee C. Iijima
Germany,,,87,34,,,,Anna Lee C. Iijima
France,,,87,70,,,,Joe Czerwinski
Italy,,,87,23,,,,Kerin O’Keefe
Italy,,,87,40,,,,Kerin O’Keefe
France,,,87,18,,,,Roger Voss
France,,,87,,,,,Roger Voss
France,,,87,16,,,,Roger Voss
US,,,87,22,,,,Paul Gregutt
US,,,87,15,,,,Virginie Boone
US,,,87,20,,,,Jim Gordon
Germany,,,87,34,,,,Anna Lee C. Iijima
Italy,,,87,25,,,,Kerin O’Keefe
US,,,95,45,,,,
Italy,,,95,,,,,
Italy,,,95,,,,,
France,,,95,272,,,,Roger Voss
US,,,95,40,,,,Paul Gregutt
Italy,,,94,55,,,,
Italy,,,94,115,,,,
US,,,94,85,,,,Paul Gregutt
Italy,,,94,95,,,,
Italy,,,94,75,,,,
France,,,94,163,,,,Roger Voss
France,,,94,299,,,,Roger Voss
Italy,,,94,45,,,,
US,,,94,90,,,,
US,,,94,45,,,,
US,,,94,45,,,,Paul Gregutt
US,,,94,49,,,,
Italy,,,94,130,,,,
US,,,94,28,,,,Paul Gregutt
US,,,86,36,,,,Virginie Boone
US,,,86,20,,,,Sean P. Sullivan
US,,,86,20,,,,Matt Kettmann
US,,,86,24,,,,Matt Kettmann
US,,,86,16,,,,Anna Lee C. Iijima
US,,,86,10,,,,Sean P. Sullivan
US,,,86,28,,,,Sean P. Sullivan
Spain,,,86,16,,,,Michael Schachner
US,,,86,13,,,,Jim Gordon
France,,,86,,,,,Roger Voss
France,,,86,10,,,,Roger Voss
US,,,86,20,,,,Matt Kettmann
US,,,86,26,,,,Virginie Boone
US,,,86,28,,,,Sean P. Sullivan
US,,,86,9,,,,Jim Gordon
US,,,86,23,,,,Sean P. Sullivan
Argentina,,,86,11,,,,Michael Schachner
US,,,86,15,,,,Anna Lee C. Iijima
US,,,86,16,,,,Anna Lee C. Iijima
US,,,86,18,,,,Sean P. Sullivan
France,,,86,20,,,,Roger Voss
France,,,86,13,,,,Roger Voss
Israel,,,86,,,,,Lauren Buzzeo
Israel,,,86,,,,,Lauren Buzzeo
Italy,,,86,15,,,,
US,,,86,25,,,,
US,,,86,35,,,,
Morocco,,,86,30,,,,Anna Lee C. Iijima
Romania,,,86,7,,,,Anna Lee C. Iijima
France,,,86,27,,,,Roger Voss
US,,,86,22,,,,
France,,,85,64,,,,Roger Voss
US,,,85,13,,,,Anna Lee C. Iijima
US,,,85,10,,,,
US,,,85,18,,,,
US,,,85,11,,,,
Portugal,,,85,11,,,,Roger Voss
Italy,,,85,20,,,,
US,,,85,18,,,,
US,,,85,45,,,,
Greece,,,85,23,,,,Susan Kostrzewa
US,,,85,16,,,,
US,,,85,35,,,,
Italy,,,85,10,,,,
Portugal,,,85,10,,,,Roger Voss
US,,,85,8,,,,Paul Gregutt
France,,,85,15,,,,Roger Voss
US,,,85,15,,,,
Italy,,,85,17,,,,
Italy,,,85,10,,,,
US,,,85,28,,,,
France,,,85,,,,,Roger Voss
US,,,89,175,,,,
US,,,89,40,,,,
US,,,89,28,,,,
US,,,89,15,,,,
US,,,89,20,,,,
US,,,89,35,,,,
US,,,89,33,,,,
France,,,89,18,,,,Lauren Buzzeo
South Africa,,,89,22,,,,Lauren Buzzeo
US,,,89,,,,,Paul Gregutt
South Africa,,,89,18,,,,Lauren Buzzeo
Germany,,,89,31,,,,
Greece,,,89,40,,,,Susan Kostrzewa
Germany,,,89,20,,,,
Germany,,,89,25,,,,
Cyprus,,,89,20,,,,Susan Kostrzewa
Germany,,,89,19,,,,Joe Czerwinski
South Africa,,,89,40,,,,Lauren Buzzeo
Germany,,,89,29,,,,Joe Czerwinski
Greece,,,89,22,,,,Susan Kostrzewa
Argentina,,,89,30,,,,Michael Schachner
US,,,89,21,,,,Paul Gregutt
Greece,,,89,37,,,,Susan Kostrzewa
US,,,89,130,,,,
Argentina,,,89,25,,,,Michael Schachner
Italy,,,89,50,,,,
Argentina,,,89,20,,,,Michael Schachner
Italy,,,89,,,,,
Chile,,,86,13,,,,Michael Schachner
Spain,,,86,18,,,,Michael Schachner
US,,,86,35,,,,Paul Gregutt
Italy,,,86,12,,,,Kerin O’Keefe
Italy,,,86,12,,,,Kerin O’Keefe
France,,,86,16,,,,Roger Voss
France,,,86,15,,,,Roger Voss
France,,,86,,,,,Roger Voss
France,,,86,11,,,,Roger Voss
US,,,86,28,,,,Virginie Boone
US,,,86,39,,,,Virginie Boone
Spain,,,86,16,,,,Michael Schachner
Spain,,,86,14,,,,Michael Schachner
France,,,86,12,,,,Joe Czerwinski
France,,,86,12,,,,Joe Czerwinski
France,,,86,20,,,,Roger Voss
France,,,86,14,,,,Roger Voss
US,,,86,35,,,,Virginie Boone
Chile,,,86,17,,,,Michael Schachner
Spain,,,86,19,,,,Michael Schachner
France,,,86,11,,,,Roger Voss
France,,,86,13,,,,Roger Voss
France,,,86,11,,,,Roger Voss
US,,,86,12,,,,Matt Kettmann
US,,,86,15,,,,Jim Gordon
US,,,86,32,,,,Paul Gregutt
US,,,86,40,,,,Paul Gregutt
Spain,,,86,12,,,,Michael Schachner
Spain,,,86,13,,,,Michael Schachner
Germany,,,86,23,,,,Anna Lee C. Iijima
US,,,89,35,,,,Matt Kettmann
Italy,,,89,30,,,,Kerin O’Keefe
France,,,89,14,,,,Anne Krebiehl MW
France,,,89,13,,,,Roger Voss
France,,,89,10,,,,Roger Voss
Moldova,,,89,15,,,,Jeff Jenssen
US,,,89,27,,,,Jim Gordon
Italy,,,89,27,,,,Kerin O’Keefe
France,,,89,40,,,,Roger Voss
US,,,89,49,,,,Virginie Boone
US,,,89,49,,,,Virginie Boone
Spain,,,89,14,,,,Michael Schachner
US,,,89,39,,,,Jim Gordon
US,,,89,26,,,,Virginie Boone
Spain,,,89,13,,,,Michael Schachner
US,,,89,38,,,,Matt Kettmann
US,,,89,60,,,,Virginie Boone
Italy,,,89,36,,,,Kerin O’Keefe
Italy,,,89,25,,,,Kerin O’Keefe
Italy,,,89,34,,,,Kerin O’Keefe
Germany,,,89,20,,,,Anna Lee C. Iijima
US,,,89,28,,,,Paul Gregutt
France,,,89,13,,,,Lauren Buzzeo
Germany,,,89,19,,,,Anna Lee C. Iijima
France,,,89,17,,,,Anne Krebiehl MW
France,,,89,17,,,,Anne Krebiehl MW
France,,,89,27,,,,Anne Krebiehl MW
Moldova,,,89,39,,,,Jeff Jenssen
Chile,,,89,95,,,,Michael Schachner
US,,,89,42,,,,Jim Gordon
US,,,94,63,,,,Paul Gregutt
US,,,94,40,,,,Matt Kettmann
US,,,94,36,,,,Matt Kettmann
US,,,94,38,,,,Matt Kettmann
Spain,,,94,50,,,,Michael Schachner
US,,,94,48,,,,Virginie Boone
France,,,94,24,,,,Anne Krebiehl MW
France,,,94,,,,,Roger Voss
France,,,94,130,,,,Roger Voss
France,,,94,45,,,,Roger Voss
France,,,94,37,,,,Anne Krebiehl MW
France,,,94,34,,,,Anne Krebiehl MW
US,,,94,90,,,,Virginie Boone
US,,,94,50,,,,Virginie Boone
France,,,94,55,,,,Anne Krebiehl MW
US,,,94,90,,,,Virginie Boone
France,,,94,54,,,,Anne Krebiehl MW
US,,,94,63,,,,Paul Gregutt
US,,,94,54,,,,Matt Kettmann
France,,,94,27,,,,Anne Krebiehl MW
US,,,94,98,,,,Virginie Boone
US,,,94,105,,,,Paul Gregutt
France,,,94,22,,,,Anne Krebiehl MW
France,,,94,130,,,,Roger Voss
France,,,94,160,,,,Roger Voss
France,,,94,120,,,,Roger Voss
France,,,94,44,,,,Anne Krebiehl MW
France,,,94,37,,,,Anne Krebiehl MW
France,,,94,44,,,,Anne Krebiehl MW
France,,,94,33,,,,Anne Krebiehl MW
US,,,89,28,,,,Matt Kettmann
Italy,,,89,22,,,,Kerin O’Keefe
US,,,89,24,,,,Matt Kettmann
France,,,89,45,,,,Anne Krebiehl MW
Italy,,,89,25,,,,Kerin O’Keefe
Portugal,,,89,15,,,,Roger Voss
Portugal,,,89,25,,,,Roger Voss
Italy,,,89,39,,,,Kerin O’Keefe
US,,,89,45,,,,Matt Kettmann
France,,,89,30,,,,Anne Krebiehl MW
US,,,89,24,,,,Matt Kettmann
US,,,89,36,,,,Matt Kettmann
Germany,,,88,15,,,,Anna Lee C. Iijima
Italy,,,88,30,,,,Kerin O’Keefe
US,,,88,13,,,,Paul Gregutt
Italy,,,88,23,,,,Kerin O’Keefe
Italy,,,88,19,,,,Kerin O’Keefe
US,,,88,28,,,,Matt Kettmann
US,,,88,14,,,,Matt Kettmann
US,,,88,55,,,,Paul Gregutt
Italy,,,88,45,,,,Kerin O’Keefe
Italy,,,88,22,,,,Kerin O’Keefe
US,,,88,25,,,,Virginie Boone
Argentina,,,88,17,,,,Michael Schachner
Australia,,,88,16,,,,Joe Czerwinski
Argentina,,,88,19,,,,Michael Schachner
Australia,,,88,14,,,,Joe Czerwinski
Germany,,,88,17,,,,Anna Lee C. Iijima
US,,,88,,,,,Paul Gregutt
France,,,88,25,,,,Anne Krebiehl MW
Italy,,,88,38,,,,
US,,,88,55,,,,
Italy,,,88,,,,,
US,,,88,18,,,,Paul Gregutt
Italy,,,88,35,,,,
Greece,,,88,11,,,,Susan Kostrzewa
Argentina,,,88,13,,,,Michael Schachner
Italy,,,88,36,,,,
France,,,88,,,,,Roger Voss
Greece,,,88,10,,,,Susan Kostrzewa
US,,,88,60,,,,Paul Gregutt
Italy,,,88,22,,,,
France,,,88,14,,,,Roger Voss
Italy,,,88,22,,,,
US,,,88,38,,,,
Argentina,,,88,18,,,,Michael Schachner
Italy,,,88,26,,,,
US,,,88,52,,,,Virginie Boone
Italy,,,88,25,,,,
South Africa,,,88,19,,,,Lauren Buzzeo
South Africa,,,88,13,,,,Lauren Buzzeo
Italy,,,88,20,,,,
South Africa,,,88,24,,,,Lauren Buzzeo
South Africa,,,88,80,,,,Lauren Buzzeo
US,,,88,30,,,,
US,,,88,42,,,,Virginie Boone
Italy,,,88,15,,,,
Cyprus,,,88,14,,,,Susan Kostrzewa
US,,,88,14,,,,
Italy,,,88,25,,,,
Greece,,,85,35,,,,Susan Kostrzewa
US,,,85,20,,,,
US,,,85,59,,,,Virginie Boone
